run_name,run_dir,dataset_name,method,fl_algo,head_train_mode,adapter_bottleneck,trainable_scope,evaluation_protocol,backbone_pretrained,backbone_frozen,task_id_known_at_inference,seed,num_clients,tasks,rounds_per_task,local_epochs,alpha,replay,replay_per_class,replay_lambda,mu,comm_bytes_total_run,upload_bytes_total_run,download_bytes_total_run,wall_time_sec,final_accuracy,final_forgetting,final_bwt,final_fwt,final_accuracy_drop_from_peak,plasticity_score,stability_score,stability_peak_score,plasticity_stability_hmean,plasticity_stability_peak_hmean,final_client_seen_accuracy_mean,final_client_seen_accuracy_std,final_client_seen_accuracy_min,final_client_seen_accuracy_max,replay_memory_mb,avg_power_w,peak_power_w,energy_j,avg_cpu_util,peak_cpu_util,avg_gpu_util,peak_gpu_util,avg_ram_mb,peak_ram_mb,avg_swap_mb,peak_swap_mb,tegrastats_found,tegrastats_sample_count,power_source,final_train_loss,final_round_time_sec,comm_mb_total_run,wall_time_min,accuracy_per_comm_mb
TASK_ADAPTER,experiments/latest/bottleneck_collect/run_20260328_210845/cifar100/iid0_a0.7/FEDAVG/noreplay/seed44/TASK_ADAPTER,cifar100,TASK_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,44,10,10,5,2,0.7,False,20,1.0,0.0,272848000.0,136424000.0,136424000.0,1219.133688211441,0.10129999999999999,0.0,0.0,-0.09188888888888888,0.0,0.10129999999999999,1.0,1.0,0.18396440570235176,0.18396440570235176,0.38332746833500736,0.02045768502499288,0.35150078988941547,0.41731409544950054,0.0,,,,,,,,,,,,False,0,NA,1.741153200649768,34.70870518684387,260.2081298828125,20.318894803524017,0.00038930374714126544
TRUE_FEDAVG,experiments/latest/bottleneck_collect/run_20260328_210845/cifar100/iid0_a0.7/FEDAVG/noreplay/seed44/TRUE_FEDAVG,cifar100,TRUE_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,44,10,10,5,2,0.7,False,20,1.0,0.0,44919088000.0,22459544000.0,22459544000.0,2001.9167160987854,0.385,0.28555555555555556,-0.257,-0.09422222222222221,0.257,0.385,0.7144444444444444,0.743,0.5003638201111672,0.5071897163120567,0.4686366966800913,0.02949438292146748,0.41985645933014354,0.537719298245614,0.0,,,,,,,,,,,,False,0,NA,0.6593480141712631,50.30977916717529,42838.18054199219,33.36527860164642,8.987309804687042e-06
TASK_ADAPTER,experiments/latest/bottleneck_collect/run_20260330_003752/cifar100/iid0_a0.7/FEDAVG/noreplay/seed42/TASK_ADAPTER,cifar100,TASK_ADAPTER,FEDAVG,current,32,NA,NA,False,False,True,42,10,10,5,2,0.7,False,20,1.0,0.0,338448000.0,169224000.0,169224000.0,1218.689421415329,0.10289999999999999,0.0,0.0,-0.09988888888888887,0.0,0.10289999999999999,1.0,1.0,0.18659896636141082,0.18659896636141082,0.3794850479324828,0.017488148635052398,0.35889872173058013,0.4164432529043789,0.0,,,,,,,,,,,,False,0,NA,1.9278504212880452,34.503679037094116,322.7691650390625,20.31149035692215,0.00031880368742022403
TASK_ADAPTER,experiments/latest/bottleneck_collect/run_20260330_003752/cifar100/iid0_a0.7/FEDAVG/noreplay/seed43/TASK_ADAPTER,cifar100,TASK_ADAPTER,FEDAVG,current,32,NA,NA,False,False,True,43,10,10,5,2,0.7,False,20,1.0,0.0,338448000.0,169224000.0,169224000.0,1216.9480719566345,0.1061,0.0,0.0,-0.08022222222222222,0.0,0.1061,1.0,1.0,0.19184522195099898,0.19184522195099898,0.3643299051915082,0.026079184504409245,0.32432432432432434,0.40849056603773587,0.0,,,,,,,,,,,,False,0,NA,1.9522455937467385,34.72514867782593,322.7691650390625,20.282467865943907,0.00032871789344301046
TASK_ADAPTER,experiments/latest/bottleneck_collect/run_20260330_003752/cifar100/iid0_a0.7/FEDAVG/noreplay/seed44/TASK_ADAPTER,cifar100,TASK_ADAPTER,FEDAVG,current,32,NA,NA,False,False,True,44,10,10,5,2,0.7,False,20,1.0,0.0,338448000.0,169224000.0,169224000.0,1211.7573220729828,0.10969999999999999,0.0,0.0,-0.09999999999999999,0.0,0.10969999999999999,1.0,1.0,0.19771109308822205,0.19771109308822205,0.3623223017162598,0.022543284767053626,0.3245109321058688,0.4129032258064516,0.0,,,,,,,,,,,,False,0,NA,1.8717885489028596,34.612409830093384,322.7691650390625,20.195955367883048,0.0003398713752186451
TASK_ADAPTER,experiments/latest/bottleneck_collect/run_20260330_015347/cifar100/iid0_a0.7/FEDAVG/noreplay/seed42/TASK_ADAPTER,cifar100,TASK_ADAPTER,FEDAVG,current,8,NA,NA,False,False,True,42,10,10,5,2,0.7,False,20,1.0,0.0,240048000.0,120024000.0,120024000.0,1209.3913202285767,0.1002,0.0,0.0,-0.09655555555555555,0.0,0.1002,1.0,1.0,0.18214870023632065,0.18214870023632065,0.3746129804545051,0.024914556624577908,0.33122171945701356,0.4128686327077748,0.0,,,,,,,,,,,,False,0,NA,1.9476980313231604,34.368499517440796,228.9276123046875,20.15652200380961,0.0004376929414117176
TASK_ADAPTER,experiments/latest/bottleneck_collect/run_20260330_015347/cifar100/iid0_a0.7/FEDAVG/noreplay/seed43/TASK_ADAPTER,cifar100,TASK_ADAPTER,FEDAVG,current,8,NA,NA,False,False,True,43,10,10,5,2,0.7,False,20,1.0,0.0,240048000.0,120024000.0,120024000.0,1207.1582174301147,0.1044,0.0,0.0,-0.09966666666666665,0.0,0.1044,1.0,1.0,0.1890619340818544,0.1890619340818544,0.36991155275252197,0.027692995417793666,0.3281853281853282,0.41509433962264153,0.0,,,,,,,,,,,,False,0,NA,1.9640334218753694,34.34550738334656,228.9276123046875,20.119303623835247,0.00045603935212957413
TASK_ADAPTER,experiments/latest/bottleneck_collect/run_20260330_015347/cifar100/iid0_a0.7/FEDAVG/noreplay/seed44/TASK_ADAPTER,cifar100,TASK_ADAPTER,FEDAVG,current,8,NA,NA,False,False,True,44,10,10,5,2,0.7,False,20,1.0,0.0,240048000.0,120024000.0,120024000.0,1199.0444943904877,0.1099,0.0,0.0,-0.09633333333333333,0.0,0.1099,1.0,1.0,0.19803585908640417,0.19803585908640417,0.362742799310898,0.021210035156939113,0.33810888252148996,0.3946236559139785,0.0,,,,,,,,,,,,False,0,NA,1.8947016225666065,34.161802768707275,228.9276123046875,19.984074906508127,0.00048006441378390985
FULL_FEDAVG,experiments/latest/run_20260314_061823/cifar100/iid0_a0.7/FEDAVG/noreplay/seed42/FULL_FEDAVG,cifar100,FULL_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,42,10,10,5,2,,False,0,0.0,0.0,205200000.0,102600000.0,102600000.0,997.9891719818115,0.11300000000000002,0.0,,,,0.11300000000000002,1.0,,0.20305480682839178,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.837420978788095,24.62389612197876,195.6939697265625,16.633152866363524,0.0005774322027290449
SHARED_ADAPTER,experiments/latest/run_20260314_061823/cifar100/iid0_a0.7/FEDAVG/noreplay/seed42/SHARED_ADAPTER,cifar100,SHARED_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,42,10,10,5,2,,False,0,0.0,0.0,272848000.0,136424000.0,136424000.0,990.1135656833649,0.1041,0.00022222222222222242,,,,0.1041,0.9997777777777778,,0.18856592416632278,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.737160382726222,24.709137439727783,260.2081298828125,16.501892761389414,0.00040006436404151763
