dataset_name,head_train_mode,adapter_bottleneck,backbone_pretrained,num_clients,alpha,replay,replay_per_class,mu,method_a,fl_algo_a,method_b,fl_algo_b,label_a,label_b,n_common_seeds,common_seeds,metric,better_direction,n_pairs_used,mean_a,mean_b,mean_diff_a_minus_b,std_diff,effect_size_paired_dz,p_value,significant_p_lt_0_05,winner,fdr_significant_bh_0_05
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",energy_j,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",energy_j,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",energy_j,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",energy_j,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",energy_j,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",energy_j,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",final_accuracy,higher,3,0.5038666666666667,0.49993333333333334,0.003933333333333307,0.004605793453177582,0.8539969004948891,0.5,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",final_accuracy,higher,3,0.5038666666666667,0.5000333333333333,0.0038333333333333184,0.006127261487266044,0.6256193474523534,0.5,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_accuracy,higher,3,0.5038666666666667,0.6673,-0.16343333333333335,0.049164451927519066,-3.324217537790836,0.25,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",final_accuracy,higher,3,0.49993333333333334,0.5000333333333333,-9.999999999998899e-05,0.0020518284528683152,-0.04873701788285266,1.0,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_accuracy,higher,3,0.49993333333333334,0.6673,-0.16736666666666666,0.0454163333321101,-3.6851646618582405,0.25,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_accuracy,higher,3,0.5000333333333333,0.6673,-0.16726666666666667,0.045366103351878635,-3.6870406384536896,0.25,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",final_accuracy_drop_from_peak,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",final_accuracy_drop_from_peak,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_accuracy_drop_from_peak,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",final_accuracy_drop_from_peak,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_accuracy_drop_from_peak,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_accuracy_drop_from_peak,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",final_bwt,higher,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",final_bwt,higher,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_bwt,higher,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",final_bwt,higher,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_bwt,higher,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_bwt,higher,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",final_forgetting,lower,3,0.0,0.0020000000000000065,-0.0020000000000000065,0.0018413649828320324,-1.0861507732834108,0.5,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",final_forgetting,lower,3,0.0,0.0,0.0,0.0,0.0,1.0,False,tie,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_forgetting,lower,3,0.0,0.21641666666666667,-0.21641666666666667,0.04398798368115243,-4.919904222829721,0.25,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",final_forgetting,lower,3,0.0020000000000000065,0.0,0.0020000000000000065,0.0018413649828320324,1.0861507732834108,0.5,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_forgetting,lower,3,0.0020000000000000065,0.21641666666666667,-0.21441666666666667,0.04226522161699063,-5.0731229711681225,0.25,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_forgetting,lower,3,0.0,0.21641666666666667,-0.21641666666666667,0.04398798368115243,-4.919904222829721,0.25,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",final_fwt,higher,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",final_fwt,higher,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_fwt,higher,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",final_fwt,higher,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_fwt,higher,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",final_fwt,higher,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",plasticity_score,higher,3,0.5038666666666667,0.49993333333333334,0.003933333333333307,0.004605793453177582,0.8539969004948891,0.5,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",plasticity_score,higher,3,0.5038666666666667,0.5000333333333333,0.0038333333333333184,0.006127261487266044,0.6256193474523534,0.5,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",plasticity_score,higher,3,0.5038666666666667,0.6673,-0.16343333333333335,0.049164451927519066,-3.324217537790836,0.25,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",plasticity_score,higher,3,0.49993333333333334,0.5000333333333333,-9.999999999998899e-05,0.0020518284528683152,-0.04873701788285266,1.0,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",plasticity_score,higher,3,0.49993333333333334,0.6673,-0.16736666666666666,0.0454163333321101,-3.6851646618582405,0.25,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",plasticity_score,higher,3,0.5000333333333333,0.6673,-0.16726666666666667,0.045366103351878635,-3.6870406384536896,0.25,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",plasticity_stability_hmean,higher,3,0.6700803076252426,0.666161062982951,0.003919244642291653,0.004266244809087961,0.9186637939629886,0.5,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",plasticity_stability_hmean,higher,3,0.6700803076252426,0.6666962943211193,0.0033840133041232643,0.005406222750045963,0.6259478124711924,0.5,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",plasticity_stability_hmean,higher,3,0.6700803076252426,0.7207649946438192,-0.05068468701857657,0.048329036414073365,-1.0487419319582636,0.25,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",plasticity_stability_hmean,higher,3,0.666161062982951,0.6666962943211193,-0.0005352313381683885,0.0020124169811892223,-0.2659644314132639,1.0,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",plasticity_stability_hmean,higher,3,0.666161062982951,0.7207649946438192,-0.05460393166086822,0.0446997440617103,-1.221571461024132,0.25,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",plasticity_stability_hmean,higher,3,0.6666962943211193,0.7207649946438192,-0.054068700322699836,0.04506353561804788,-1.1998326270042026,0.25,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",stability_score,higher,3,1.0,0.9979999999999999,0.0020000000000000018,0.0018413649828320263,1.086150773283412,0.5,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",stability_score,higher,3,1.0,1.0,0.0,0.0,0.0,1.0,False,tie,False
cifar10,current,16,False,10,0.7,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",stability_score,higher,3,1.0,0.7835833333333332,0.2164166666666667,0.04398798368115245,4.919904222829719,0.25,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",stability_score,higher,3,0.9979999999999999,1.0,-0.0020000000000000018,0.0018413649828320263,-1.086150773283412,0.5,False,B,False
cifar10,current,16,False,10,0.7,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",stability_score,higher,3,0.9979999999999999,0.7835833333333332,0.2144166666666667,0.04226522161699065,5.073122971168121,0.25,False,A,False
cifar10,current,16,False,10,0.7,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",stability_score,higher,3,1.0,0.7835833333333332,0.2164166666666667,0.04398798368115245,4.919904222829719,0.25,False,A,False
cifar10,current,16,False,10,0.7,False,20,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar10,current,16,False,10,0.7,False,20,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
